date_str,count,mean,std,min,25%,50%,75%,max
Feb 17,63281.0,0.898514025186581,0.05117351348363202,0.77325439453125,0.86334228515625,0.8974609375,0.93560791015625,1.01959228515625
Feb 18,18021.0,0.9069709233812722,0.05971124347686633,0.6434326171875,0.8623046875,0.91070556640625,0.9549560546875,1.01861572265625
Feb 19,586.0,0.687915997293622,0.16446650223717033,0.26318359375,0.6063995361328125,0.7001953125,0.82196044921875,0.9361572265625
Feb 20,29532.0,0.9193044200299411,0.07944581898158028,0.1099853515625,0.8760986328125,0.93206787109375,0.97479248046875,1.04913330078125
Feb 21,47347.0,0.9022414596828007,0.07275640113985776,0.02142333984375,0.85418701171875,0.9061279296875,0.952392578125,1.048095703125
Feb 22,79094.0,0.8984598709659353,0.058733590073692936,0.77886962890625,0.8465576171875,0.891845703125,0.95037841796875,1.0206298828125
Feb 23,70000.0,0.899352103969029,0.0631246052659431,0.53350830078125,0.84600830078125,0.89031982421875,0.95037841796875,1.05267333984375
Feb 24,52720.0,0.9026485830952438,0.07946401198288094,0.029052734375,0.84197998046875,0.8944091796875,0.96466064453125,1.05780029296875
